time;;;Noraxon MyoMotion-Segments-Upper arm LT-Orientation-x;Noraxon MyoMotion-Segments-Upper arm LT-Orientation-y;Noraxon MyoMotion-Segments-Upper arm LT-Orientation-z;Noraxon MyoMotion-Segments-Upper arm LT-Orientation-w;LT Upper arm Accel Sensor X (mG);LT Upper arm Accel Sensor Y (mG);LT Upper arm Accel Sensor Z (mG);Noraxon MyoMotion-Segments-Upper arm LT-Acceleration-x (mG);Noraxon MyoMotion-Segments-Upper arm LT-Acceleration-y (mG);Noraxon MyoMotion-Segments-Upper arm LT-Acceleration-z (mG);Noraxon MyoMotion-Segments-Upper arm LT-Gyroscope-x (deg/s);Noraxon MyoMotion-Segments-Upper arm LT-Gyroscope-y (deg/s);Noraxon MyoMotion-Segments-Upper arm LT-Gyroscope-z (deg/s);Noraxon MyoMotion-Segments-Upper arm LT-Magnetometer-x (mGauss);Noraxon MyoMotion-Segments-Upper arm LT-Magnetometer-y (mGauss);Noraxon MyoMotion-Segments-Upper arm LT-Magnetometer-z (mGauss);LT Upper Arm Course (deg);LT Upper Arm Pitch (deg);LT Upper Arm Roll (deg);Noraxon MyoMotion-Segments-Forearm LT-Orientation-x;Noraxon MyoMotion-Segments-Forearm LT-Orientation-y;Noraxon MyoMotion-Segments-Forearm LT-Orientation-z;Noraxon MyoMotion-Segments-Forearm LT-Orientation-w;LT Forearm Accel Sensor X (mG);LT Forearm Accel Sensor Y (mG);LT Forearm Accel Sensor Z (mG);Noraxon MyoMotion-Segments-Forearm LT-Acceleration-x (mG);Noraxon MyoMotion-Segments-Forearm LT-Acceleration-y (mG);Noraxon MyoMotion-Segments-Forearm LT-Acceleration-z (mG);Noraxon MyoMotion-Segments-Forearm LT-Gyroscope-x (deg/s);Noraxon MyoMotion-Segments-Forearm LT-Gyroscope-y (deg/s);Noraxon MyoMotion-Segments-Forearm LT-Gyroscope-z (deg/s);Noraxon MyoMotion-Segments-Forearm LT-Magnetometer-x (mGauss);Noraxon MyoMotion-Segments-Forearm LT-Magnetometer-y (mGauss);Noraxon MyoMotion-Segments-Forearm LT-Magnetometer-z (mGauss);LT Forearm Course (deg);LT Forearm Pitch (deg);LT Forearm Roll (deg);Noraxon MyoMotion-Segments-Hand LT-Orientation-x;Noraxon MyoMotion-Segments-Hand LT-Orientation-y;Noraxon MyoMotion-Segments-Hand LT-Orientation-z;Noraxon MyoMotion-Segments-Hand LT-Orientation-w;LT Hand Accel Sensor X (mG);LT Hand Accel Sensor Y (mG);LT Hand Accel Sensor Z (mG);Noraxon MyoMotion-Segments-Hand LT-Acceleration-x (mG);Noraxon MyoMotion-Segments-Hand LT-Acceleration-y (mG);Noraxon MyoMotion-Segments-Hand LT-Acceleration-z (mG);Noraxon MyoMotion-Segments-Hand LT-Gyroscope-x (deg/s);Noraxon MyoMotion-Segments-Hand LT-Gyroscope-y (deg/s);Noraxon MyoMotion-Segments-Hand LT-Gyroscope-z (deg/s);Noraxon MyoMotion-Segments-Hand LT-Magnetometer-x (mGauss);Noraxon MyoMotion-Segments-Hand LT-Magnetometer-y (mGauss);Noraxon MyoMotion-Segments-Hand LT-Magnetometer-z (mGauss);LT Hand Course (deg);LT Hand Pitch (deg);LT Hand Roll (deg);Noraxon MyoMotion-Segments-Object 1-Orientation-x;Noraxon MyoMotion-Segments-Object 1-Orientation-y;Noraxon MyoMotion-Segments-Object 1-Orientation-z;Noraxon MyoMotion-Segments-Object 1-Orientation-w;LT Object 1 Accel Sensor X (mG);LT Object 1 Accel Sensor Y (mG);LT Object 1 Accel Sensor Z (mG);Noraxon MyoMotion-Segments-Object 1-Acceleration-x (mG);Noraxon MyoMotion-Segments-Object 1-Acceleration-y (mG);Noraxon MyoMotion-Segments-Object 1-Acceleration-z (mG);Noraxon MyoMotion-Segments-Object 1-Gyroscope-x (deg/s);Noraxon MyoMotion-Segments-Object 1-Gyroscope-y (deg/s);Noraxon MyoMotion-Segments-Object 1-Gyroscope-z (deg/s);Noraxon MyoMotion-Segments-Object 1-Magnetometer-x (mGauss);Noraxon MyoMotion-Segments-Object 1-Magnetometer-y (mGauss);Noraxon MyoMotion-Segments-Object 1-Magnetometer-z (mGauss);LT Object 1 Course (deg);LT Object 1 Pitch (deg);LT Object 1 Roll (deg);LT RacketHand_x (deg);LT RacketHand_y (deg);LT RacketHAnd_z (deg);LT Elbow Flexion (deg);Noraxon MyoMotion-Joints-Elbow LT-Extension (deg);LT Wrist Flexion (deg);Noraxon MyoMotion-Joints-Wrist LT-Extension (deg);LT Wrist Radial (deg);LT Wrist Supination (deg);Noraxon MyoMotion-Body Orientation-x;Noraxon MyoMotion-Body Orientation-y;Noraxon MyoMotion-Body Orientation-z;Noraxon MyoMotion-Body Orientation-w;Noraxon MyoMotion-Trajectories-Medial humeral epicondyle LT-x (mm);Noraxon MyoMotion-Trajectories-Medial humeral epicondyle LT-y (mm);Noraxon MyoMotion-Trajectories-Medial humeral epicondyle LT-z (mm);Noraxon MyoMotion-Trajectories-Lateral humeral epicondyle LT-x (mm);Noraxon MyoMotion-Trajectories-Lateral humeral epicondyle LT-y (mm);Noraxon MyoMotion-Trajectories-Lateral humeral epicondyle LT-z (mm);Noraxon MyoMotion-Trajectories-Elbow LT-x (mm);Noraxon MyoMotion-Trajectories-Elbow LT-y (mm);Noraxon MyoMotion-Trajectories-Elbow LT-z (mm);Noraxon MyoMotion-Trajectories-Radial styloid process LT-x (mm);Noraxon MyoMotion-Trajectories-Radial styloid process LT-y (mm);Noraxon MyoMotion-Trajectories-Radial styloid process LT-z (mm);Noraxon MyoMotion-Trajectories-Ulnar styloid process LT-x (mm);Noraxon MyoMotion-Trajectories-Ulnar styloid process LT-y (mm);Noraxon MyoMotion-Trajectories-Ulnar styloid process LT-z (mm);Noraxon MyoMotion-Trajectories-Hand tip LT-x (mm);Noraxon MyoMotion-Trajectories-Hand tip LT-y (mm);Noraxon MyoMotion-Trajectories-Hand tip LT-z (mm);Noraxon MyoMotion-Trajectories-Body center of mass-x (mm);Noraxon MyoMotion-Trajectories-Body center of mass-y (mm);Noraxon MyoMotion-Trajectories-Body center of mass-z (mm)
10,13;;;0,716897615;0,047012351;0,221004734;0,659548752;954,1015625;-24,33776855;295,4101563;-18,64760028;12,49817378;-1,168011318;9,046875;-13,15625;0,180908203;-1,083007813;-0,190597534;0,248672485;157,7228427;-1,851245254;14,77327402;0,193129486;-0,091692194;0,206508584;0,954802466;229,8583984;924,8046875;384,765625;-15,81052238;55,23800727;26,08087862;-7,85546875;17,484375;-0,298095703;0,225585938;-1,052612305;-0,226455689;-166,8071928;65,31082179;37,60117512;0,040980961;-0,772503702;-0,039876754;0,632430578;340,8203125;907,2265625;299,5605469;-17,52116659;28,19669221;13,83085257;-24,03125;20,90625;-1,671875;0,037380219;-1,139038086;-0,311126709;-89,42876344;-11,35473353;83,35542777;-0,396373818;-0,04559124;0,11196561;0,910095016;-663,0859375;541,015625;-434,8144531;-74,12079676;27,03739038;-43,32891616;-1,043945313;-18,796875;6,796875;0,993103027;-0,248779297;0,243240356;-13,57501723;42,97024593;-179,5477297;1,728549488;-19,31491632;-52,62412675;71,90157604;-71,90157604;22,54671621;-22,54671621;18,13425118;1,853964177;0,539398496;0,457219054;0,457219054;0,539398496;116,9086495;231,1324239;1134,139254;158,1596344;251,3045377;1152,681327;137,609232;242,8495542;1139,681483;236,5816045;37,34433126;1090,099623;244,9828784;46,18950991;1053,968512;214,5656242;-140,1985712;1033,663809;36,07586402;-7,641913525;996,6244402
10,135;;;0,716416037;0,047709626;0,221449875;0,659872569;961,4257813;-14,74761963;296,6308594;-9,582028632;9,983604424;6,158737099;9,53125;-12,828125;0,437255859;-1,083007813;-0,192398071;0,250167847;157,6385307;-1,779680656;14,74151167;0,192860384;-0,09132158;0,207308042;0,95471913;221,9238281;916,9921875;381,3476563;-14,76202979;49,41450831;16,3125411;-7,625;17,5625;0,156860352;0,227539063;-1,052368164;-0,227462769;-166,9129569;65,35796804;37,58912916;0,041408643;-0,77330349;-0,039525886;0,631446546;339,1113281;902,8320313;291,015625;-26,67561539;26,8673421;6,657250994;-24,28125;18,859375;-1,109375;0,03560257;-1,137817383;-0,31326294;-89,48333076;-11,50339084;83,35306816;-0,396476715;-0,046359171;0,111344463;0,910087607;-668,4570313;542,4804688;-427,0019531;-67,26209814;22,25152064;-41,65183281;1,348632813;-18,625;7,69921875;0,992980957;-0,250244141;0,241439819;-13,64436346;42,94641574;-179,6940135;1,801328717;-19,37956036;-52,59262149;71,86426636;-71,86426636;22,51998889;-22,51998889;18,1632862;1,674846266;0,539398496;0,457219054;0,457219054;0,539398496;116,8662012;230,801336;1134,099242;158,0826388;251,0605126;1152,623211;137,5463975;242,5592646;1139,631163;236,7993691;37,17396094;1090,167782;245,285868;46,02781855;1054,05872;215,1004539;-140,3890481;1033,672458;36,0784523;-7,651087939;996,6240908
10,14;;;0,715953297;0,048386213;0,221891786;0,660177011;972,65625;-7,743835449;299,3164063;-2,891573843;8,48864866;17,6590983;9,828125;-12,7578125;0,666015625;-1,083007813;-0,194198608;0,251663208;157,5556759;-1,711146365;14,71165065;0,192593875;-0,090970547;0,208090244;0,954636271;217,0410156;915,0390625;380,859375;-13,8816306;45,55345874;13,50349512;-6,8515625;17,609375;0,359863281;0,229492188;-1,052124023;-0,228469849;-167,0134754;65,40382783;37,58032253;0,041853486;-0,774117826;-0,039187362;0,63043971;338,1347656;886,2304688;287,3535156;-28,36380222;31,31650617;-9,784681207;-24,109375;16,625;-0,697753906;0,033824921;-1,13659668;-0,31539917;-89,5378834;-11,65512237;83,34839774;-0,396561093;-0,047031507;0,110660356;0,910099787;-674,3164063;548,828125;-422,1191406;-60,61826715;21,12581349;-35,64600841;2,125;-18,421875;8,6953125;0,992858887;-0,251708984;0,239639282;-13,69623951;42,92611399;-179,8309484;1,889551716;-19,4517409;-52,55837768;71,82983697;-71,82983697;22,49009862;-22,49009862;18,19109356;1,49387295;0,539398496;0,457219054;0,457219054;0,539398496;116,8286833;230,4876731;1134,062079;158,0107037;250,8319125;1152,569362;137,4887386;242,2854413;1139,584428;237,0148953;37,0164074;1090,239004;245,5884296;45,88059216;1054,153044;215,6376897;-140,5642256;1033,676467;36,0811571;-7,659681084;996,6238591
10,145;;;0,715511652;0,049033923;0,222326099;0,66046185;979,0039063;-8,018493652;301,5136719;-2,925840678;9,959289422;24,36111359;9,7734375;-12,5625;0,716308594;-1,083007813;-0,195999146;0,253158569;157,4752831;-1,645904373;14,68403076;0,192331124;-0,090643414;0,208846813;0,954555142;208,3740234;907,7148438;380,859375;-9,504536949;39,9284904;5,353278288;-6,18359375;17,203125;0,359375;0,231445313;-1,051879883;-0,229476929;-167,1073022;65,44806729;37,57521161;0,042329996;-0,774955185;-0,038848223;0,629399275;336,4257813;872,0703125;280,0292969;-33,69765037;33,6504752;-25,40395177;-23,375;14,6875;-0,9609375;0,032047272;-1,135375977;-0,3175354;-89,59456268;-11,81162977;83,3414983;-0,396620363;-0,047667412;0,109940165;0,910128159;-676,7578125;553,2226563;-415,7714844;-53,91400339;20,53298211;-33,77329354;1,506835938;-17,984375;9,5625;0,992736816;-0,253173828;0,237838745;-13,74091388;42,90933507;-179,9654154;1,988552018;-19,52864673;-52,52128549;71,79838379;-71,79838379;22,45336494;-22,45336494;18,21780273;1,309877016;0,539398496;0,457219054;0,457219054;0,539398496;116,7974507;230,1924673;1134,028179;157,9455312;250,6189063;1152,520406;137,4378248;242,0287018;1139,541804;237,2257387;36,87037074;1090,313008;245,8888483;45,74679917;1054,251458;216,1832131;-140,7262608;1033,675253;36,08401183;-7,667699907;996,6237547
10,15;;;0,715093339;0,049644743;0,222748794;0,66072679;984,8632813;-6,359100342;304,9316406;-0,734533779;12,1313838;30,93729991;9,484375;-12,2890625;0,7265625;-1,082885742;-0,196563721;0,254241943;157,3983146;-1,584210574;14,6590086;0,192073273;-0,09034458;0,209569756;0,954476942;199,8291016;895,0195313;373,046875;-10,40030378;33,68139421;-10,59967684;-6,08203125;16,453125;0,474853516;0,231170654;-1,051513672;-0,230682373;-167,192985;65,49035225;37,57430454;0,042853197;-0,775824552;-0,038494959;0,62831362;339,3554688;891,6015625;263,9160156;-56,51887904;26,59991305;-12,14110083;-22,75;13,859375;-0,830078125;0,032196045;-1,134887695;-0,319549561;-89,65559428;-11,97473008;83,33247683;-0,396648668;-0,04832531;0,109210046;0,910169031;-676,7578125;558,59375;-408,4472656;-46,18651135;21,84033155;-33,43541902;-0,530273438;-17,375;10,609375;0,992736816;-0,254455566;0,236724854;-13,78848005;42,89594296;179,8957962;2,093889546;-19,60764409;-52,48124489;71,77000862;-71,77000862;22,40602682;-22,40602682;18,24355168;1,121594967;0,539398496;0,457219054;0,457219054;0,539398496;116,7739111;229,9168137;1133,997967;157,8888601;250,4217603;1152,476998;137,3952703;241,7897438;1139,503841;237,4296445;36,73466937;1090,389569;246,1856544;45,62554043;1054,354024;216,7434664;-140,877187;1033,668346;36,08705478;-7,675147654;996,6237889
10,155;;;0,714700516;0,050211116;0,223156361;0,660971448;988,28125;-8,87298584;309,8144531;-1,977529171;17,47798545;35,59362867;9,0234375;-11,9453125;0,537109375;-1,082641602;-0,195892334;0,25491333;157,3256545;-1,526309004;14,63694877;0,191821376;-0,090078397;0,210251753;0,954402767;196,4111328;889,6484375;363,0371094;-17,28065523;29,34477557;-19,85313278;-6,57421875;15,5078125;0,278320313;0,228668213;-1,051025391;-0,232086182;-167,2691062;65,53036039;37,57815546;0,043438023;-0,776735047;-0,038114075;0,627170728;352,7832031;920,4101563;243,8964844;-88,06670858;25,15229518;11,29024326;-23,265625;14,90625;-0,421142578;0,03427124;-1,135131836;-0,32144165;-89,72319653;-12,146286;83,32146226;-0,39664102;-0,049061742;0,108495031;0,910218476;-687,5;560,546875;-396,484375;-35,43220193;11,93509447;-29,08753161;-3,583984375;-17,015625;11,8828125;0,992858887;-0,255554199;0,236297607;-13,84867075;42,8856746;179,7461219;2,201383891;-19,68628798;-52,43819439;71,74482224;-71,74482224;22,34439284;-22,34439284;18,26847275;0,927720011;0,539398496;0,457219054;0,457219054;0,539398496;116,7594887;229,6618566;1133,971875;157,842415;250,2408548;1152,439805;137,3626893;241,5693458;1139,471092;237,6246471;36,60830735;1090,468546;246,477691;45,51610754;1054,460901;217,3252022;-141,0188008;1033,655434;36,09032819;-7,682022726;996,6239745
10,16;;;0,714335169;0,050726245;0,223545943;0,661195376;987,7929688;-9,941101074;312,2558594;-2,227517531;21,19157569;35,80087449;8,6640625;-11,2734375;0,198486328;-1,082397461;-0,195220947;0,255584717;157,2580729;-1,472421366;14,618208;0,191576362;-0,089848993;0,21088646;0,954333567;190,6738281;897,9492188;354,9804688;-25,60758089;19,49651661;-16,31073045;-6,921875;14,3515625;0,042358398;0,226165772;-1,050537109;-0,23348999;-167,3343423;65,56779419;37,58733944;0,044098533;-0,777695402;-0,037692756;0,625958815;369,6289063;944,3359375;231,3232422;-112,6868051;29,6655626;33,59952202;-25,390625;17,703125;0,240112305;0,036346436;-1,135375977;-0,32333374;-89,79946775;-12,32810569;83,3086052;-0,396593347;-0,049930407;0,10781873;0,910272373;-696,7773438;562,5;-380,1269531;-21,18896085;1,576121745;-27,40041074;-7,6015625;-16,59375;12,96875;0,992980957;-0,256652832;0,235870361;-13,9307062;42,87814081;179,5793367;2,307085656;-19,76230211;-52,39214102;71,72293862;-71,72293862;22,26502353;-22,26502353;18,29267969;0,726978239;0,539398496;0,457219054;0,457219054;0,539398496;116,7555633;229,4287367;1133,950313;157,8078335;250,0766614;1152,409477;137,3416277;241,3683288;1139,444097;237,8091547;36,49051314;1090,54988;246,7641526;45,41800705;1054,572336;217,9351215;-141,1525712;1033,636401;36,0938762;-7,688318892;996,6243256
10,165;;;0,713998985;0,051184426;0,223915438;0,661398126;987,3046875;-10,68115234;315,4296875;-2,020746644;25,43234017;36,20926139;8,5703125;-10,5234375;-0,208496094;-1,08215332;-0,194549561;0,256256104;157,1961929;-1,422731132;14,60311381;0,19133899;-0,089660033;0,211468786;0,954270099;185,546875;907,7148438;350,0976563;-31,78976937;10,69164163;-10,1427635;-7,25390625;12,40625;-0,626953125;0,22366333;-1,050048828;-0,234893799;-167,387535;65,60239648;37,60241528;0,044847066;-0,778713381;-0,037219576;0,624667043;387,2070313;964,84375;210,6933594;-144,7120165;34,73275614;50,28401234;-28,359375;23,109375;1,228515625;0,038421631;-1,135620117;-0,32522583;-89,88626717;-12,52183036;83,29407938;-0,396502483;-0,050981361;0,107203103;0,910326412;-705,078125;570,8007813;-365,234375;-5,639360845;-3,638462389;-22,09417523;-12,53125;-16,4375;14,015625;0,993103027;-0,257751465;0,235443115;-14,04316753;42,87282592;179,3896519;2,407214165;-19,83354166;-52,34318593;71,70446286;-71,70446286;22,16492309;-22,16492309;18,31625539;0,518211839;0,539398496;0,457219054;0,457219054;0,539398496;116,7633962;229,2184957;1133,933651;157,7865817;249,929679;1152,386606;137,3334814;241,187476;1139,423339;237,9820161;36,38073726;1090,633586;247,0445985;45,33094033;1054,688638;218,5794587;-141,279593;1033,611357;36,0977421;-7,694027098;996,6248561
10,17;;;0,713693201;0,051581356;0,224263573;0,661579344;986,328125;-12,45117188;317,6269531;-3,109374451;29,07817112;35,87155331;8,5625;-9,0625;-0,701171875;-1,081787109;-0,193527222;0,257568359;157,1404606;-1,377365232;14,59194137;0,191109807;-0,089514484;0,21199515;0,954212898;177,0019531;921,875;340,3320313;-42,32774178;-3,957262766;-2,401984326;-8,3203125;10,234375;-1,361328125;0,222900391;-1,049560547;-0,235092163;-167,4277633;65,63396608;37,6238829;0,045693453;-0,779795273;-0,036685158;0,623286162;408,203125;988,7695313;194,3359375;-175,2600088;42,17348789;72,17851127;-32,71875;30,78125;2,193359375;0,039482117;-1,135620117;-0,328155518;-89,98510187;-12,7288344;83,27808059;-0,396366115;-0,052260308;0,106668281;0,910376099;-718,2617188;579,5898438;-352,7832031;7,921430733;-11,347036;-12,02795196;-18,328125;-16,125;15,328125;0,993713379;-0,25894165;0,23449707;-14,19388754;42,86908606;179,171802;2,498098489;-19,89794829;-52,29154848;71,68947547;-71,68947547;22,04171571;-22,04171571;18,33924446;0,300448526;0,539398496;0,457219054;0,457219054;0,539398496;116,7840545;229,0319598;1133,922186;157,7798686;249,8003445;1152,37168;137,3394136;241,0274288;1139,409216;238,1425674;36,27862109;1090,719734;247,3189541;45,25475555;1054,810143;219,2635769;-141,4005732;1033,580655;36,10196545;-7,699138233;996,6255793
10,175;;;0,713418479;0,05191436;0,224589891;0,661738887;989,7460938;-10,28442383;319,8242188;-0,830383468;30,330173;39,74517139;8,4765625;-7,66015625;-1,163085938;-1,081298828;-0,192153931;0,259521484;157,091131;-1,336376387;14,58489011;0,190889101;-0,089414393;0,212463612;0,954162267;177,6123047;936,5234375;328,6132813;-58,28465432;-11,07061187;6,523377275;-10,3984375;7,94921875;-1,723632813;0,223876953;-1,049072266;-0,234085083;-167,4544024;65,66237332;37,65213967;0,046644441;-0,780945573;-0,036082656;0,621808934;416,7480469;1003,90625;195,1904297;-185,2238164;43,87526041;87,8295347;-38,03125;39,28125;3,61328125;0,039527893;-1,135375977;-0,332122803;-90,09704533;-12,95015954;83,26082416;-0,396182716;-0,053807984;0,106232391;0,910416737;-723,1445313;594,7265625;-342,5292969;21,49578235;-8,604588961;-3,291462449;-25,375;-16,125;16,296875;0,994812012;-0,260223389;0,233032227;-14,38985097;42,86614565;178,9211231;2,576156824;-19,95351987;-52,23758075;71,67801691;-71,67801691;21,89376315;-21,89376315;18,3616509;0,072939149;0,539398496;0,457219054;0,457219054;0,539398496;116,8183365;228,8696113;1133,916118;157,7885684;249,688923;1152,365041;137,3602776;240,8885672;1139,402001;238,2906196;36,18391785;1090,808424;247,5874706;45,18935551;1054,937176;219,9916368;-141,5158837;1033,544872;36,10657894;-7,703647034;996,6265057
10,18;;;0,713174817;0,052182486;0,224894679;0,661876916;990,234375;-10,98632813;320,0683594;-1,683766497;31,2622043;40,26362573;8,1328125;-6,2265625;-1,801757813;-1,080810547;-0,19078064;0,261474609;157,0482671;-1,299732311;14,5820664;0,190676847;-0,089360743;0,212873873;0,95411829;179,0771484;963,3789063;323,2421875;-72,82763952;-19,12338404;29,06923236;-12,5703125;6,51953125;-2,291015625;0,224853516;-1,048583984;-0,233078003;-167,4671549;65,68757221;37,68744867;0,047703481;-0,782166977;-0,03540793;0,62023018;393,3105469;983,3984375;219,8486328;-156,1168296;32,95733752;69,87870524;-42,53125;47,0625;5,9375;0,039573669;-1,135131836;-0,336090088;-90,22270574;-13,1865079;83,24254195;-0,395951448;-0,055659588;0,105911389;0,91044343;-723,6328125;609,8632813;-341,5527344;26,04342276;-0,186434206;5,762220843;-33,375;-16,0625;17,546875;0,995910645;-0,261505127;0,231567383;-14,63710007;42,86309781;178,6336259;2,637950818;-19,99830327;-52,18176475;71,67007925;-71,67007925;21,72019568;-21,72019568;18,38344581;-0,164853144;0,539398496;0,457219054;0,457219054;0,539398496;116,8667167;228,7314934;1133,915533;157,8131667;249,5954166;1152,366857;137,3965608;240,7709157;1139,401822;238,4263961;36,09640409;1090,899772;247,8506636;45,1346023;1055,070037;220,7664251;-141,6256481;1033,504787;36,11160592;-7,707555554;996,627643
10,185;;;0,712961522;0,052386496;0,225178834;0,66199397;993,6523438;-8,483886719;318,1152344;-0,344753482;28,34354359;42,98167942;7,69140625;-4,41796875;-2,31640625;-1,080322266;-0,189407349;0,263427734;157,0117525;-1,267311393;14,58347167;0,190472682;-0,089353378;0,21322717;0,954080869;178,7109375;981,9335938;330,3222656;-73,45393102;-22,8767949;48,4870782;-14,3671875;5,22265625;-2,599609375;0,225830078;-1,048095703;-0,232070923;-167,4660631;65,70960677;37,72991355;0,048870939;-0,783460732;-0,03465942;0,618546391;359,375;927,734375;241,0888672;-118,191747;24,90649256;16,55087459;-44,4375;52,875;8,234375;0,039619446;-1,134887695;-0,340057373;-90,36224922;-13,43830349;83,22347351;-0,39567208;-0,057844294;0,105718866;0,910451077;-723,1445313;627,4414063;-352,5390625;20,39699081;13,92346625;19,94834271;-42,53125;-16,140625;18,734375;0,997009277;-0,262786865;0,230102539;-14,9406481;42,85890521;178,306059;2,680322617;-20,03042066;-52,12470095;71,66560111;-71,66560111;21,5208487;-21,5208487;18,40458462;-0,413324824;0,539398496;0,457219054;0,457219054;0,539398496;116,9293055;228,6171471;1133,920387;157,8537253;249,519496;1152,377096;137,4483471;240,6740778;1139,40864;238,5504213;36,01578935;1090,99388;248,1092384;45,0902314;1055,208977;221,5893765;-141,7298496;1033,461303;36,11705851;-7,710876037;996,6289948
10,19;;;0,712777203;0,052528794;0,225443751;0,662091006;993,1640625;-3,293991089;319,3359375;4,643785487;28,52542195;42,84509011;6,8203125;-2,69140625;-3,021484375;-1,080078125;-0,188995361;0,264282227;156,981307;-1,238901728;14,58899784;0,190275869;-0,089390992;0,213526134;0,954049755;174,9267578;983,8867188;346,1914063;-60,28004845;-22,46556015;55,62424662;-16,5;3,37890625;-3,099609375;0,226867676;-1,047363281;-0,232650757;-167,451498;65,72861569;37,77947229;0,050144758;-0,78482723;-0,033837807;0,616754996;339,3554688;894,53125;253,4179688;-97,8036972;20,03639384;-15,31632591;-44,15625;56,3125;9,3828125;0,040019989;-1,134643555;-0,343231201;-90,5154726;-13,70580369;83,20384303;-0,395344911;-0,060384858;0,105665849;0,910434401;-728,0273438;649,4140625;-368,4082031;11,95616159;28,4394171;42,37003588;-52,40625;-15,625;19,703125;0,997497559;-0,263641357;0,229370117;-15,30440354;42,85240675;177,9359598;2,700591839;-20,04813543;-52,06709193;71,66446891;-71,66446891;21,29612667;-21,29612667;18,42501428;-0,672849231;0,539398496;0,457219054;0,457219054;0,539398496;117,0058353;228,5255826;1133,930507;157,9098735;249,4604617;1152,395526;137,5153058;240,597201;1139,422247;238,6634126;35,94163317;1091,090828;248,3640407;45,0557904;1055,354212;222,4608147;-141,8284386;1033,415321;36,12293714;-7,713632937;996,6305601
10,195;;;0,712619818;0,052613298;0,225691239;0,66216939;988,7695313;1,605033875;316,8945313;8,622671074;26,36383346;37,94051074;6,13671875;-1,458984375;-3,64453125;-1,080078125;-0,189544678;0,264038086;156,9565037;-1,214207175;14,59843123;0,190085267;-0,0894712;0,213774645;0,954024579;172,9736328;981,4453125;357,9101563;-50,29376485;-20,46104556;57,50004343;-19,09375;1,677734375;-3,1875;0,227966309;-1,046386719;-0,234817505;-167,4241308;65,74483173;37,83590803;0,051521447;-0,786266623;-0,032945531;0,614853584;340,0878906;904,7851563;261,71875;-98,37073362;17,41725154;-3,600233573;-44,0625;58,5625;9,8984375;0,040775299;-1,134399414;-0,345611572;-90,681912;-13,9892195;83,18382618;-0,394970685;-0,063297384;0,105760584;0,910387993;-734,8632813;659,6679688;-374,7558594;5,810040929;30,90499404;55,76462814;-62,9375;-15,28125;20,6875;0,997375488;-0,264068604;0,229370117;-15,73111303;42,84233015;177,521685;2,696755953;-20,04995489;-52,00971965;71,66652496;-71,66652496;21,04682757;-21,04682757;18,4446626;-0,943896867;0,539398496;0,457219054;0,457219054;0,539398496;117,09567;228,4553065;1133,945597;157,9808232;249,4172579;1152,421724;137,596705;240,5389981;1139,44228;238,7661909;35,87330331;1091,190682;248,6160251;45,03063256;1055,505953;223,3803414;-141,9213972;1033,367617;36,12923141;-7,715863033;996,6323336
10,2;;;0,712486769;0,052645209;0,225923418;0,662230848;988,28125;10,49041748;315,4296875;16,3408274;22,85648219;37,07103146;5,3046875;-0,225952148;-4,16796875;-1,080078125;-0,190093994;0,263793945;156,9367938;-1,192859835;14,61146523;0,189899326;-0,089590695;0,213977606;0,954004894;173,828125;969,7265625;364,9902344;-42,76058809;-14,69302742;49,64724613;-21,484375;0,300537109;-3,244140625;0,229064941;-1,045410156;-0,236984253;-167,384879;65,75857568;37,89887673;0,052997137;-0,787779259;-0,03198624;0,612839312;343,75;926,2695313;267,0898438;-105,7289185;12,76496299;17,90704053;-44,4375;60,375;10,125;0,041530609;-1,134155273;-0,347991943;-90,86096534;-14,28880759;83,16352021;-0,394550513;-0,066591227;0,106008383;0,91030639;-736,328125;675,2929688;-377,9296875;3,739207616;39,53533057;67,45188461;-73,8125;-14,8203125;21,46875;0,997253418;-0,26449585;0,229370117;-16,22232813;42,82731341;177,0624245;2,667646488;-20,0347441;-51,95341195;71,67158144;-71,67158144;20,77396038;-20,77396038;18,46341114;-1,227117642;0,539398496;0,457219054;0,457219054;0,539398496;117,1978441;228,4043942;1133,965256;158,0654153;249,3885229;1152,455101;137,6914559;240,4978081;1139,468235;238,8596082;35,80995761;1091,29351;248,866219;45,01393617;1055,664444;224,3472585;-142,0087817;1033,318736;36,13592179;-7,717614283;996,6343062
